2016-11-07, 505.83
2016-11-04, 506.02
2016-11-03, 506.12
2016-11-02, 506.18
2016-11-01, 506.18
2016-10-30, 506.09
2016-10-28, 506.04
2016-10-27, 505.92
2016-10-26, 505.79
2016-10-25, 505.69
2016-10-24, 505.57
2016-10-21, 505.43
2016-10-20, 505.30
2016-10-19, 505.10
2016-10-18, 504.89
2016-10-17, 504.70
2016-10-14, 504.52
2016-10-13, 504.30
2016-10-10, 504.14
2016-10-07, 503.92
2016-10-06, 503.59
2016-10-05, 503.25
2016-10-04, 502.92
2016-10-03, 502.56
2016-09-30, 502.21
2016-09-29, 501.79
2016-09-28, 501.47
2016-09-27, 501.13
2016-09-26, 500.76
2016-09-23, 500.43
2016-09-22, 500.12
2016-09-21, 499.81
2016-09-20, 499.55
2016-09-19, 499.32
2016-09-16, 499.08
2016-09-15, 498.81
2016-09-14, 498.53
2016-09-12, 498.29
2016-09-09, 498.00
2016-09-08, 497.68
2016-09-07, 497.41
2016-09-06, 497.20
2016-09-02, 496.98
2016-09-01, 496.77
2016-08-31, 496.50
2016-08-30, 496.26
2016-08-29, 495.97
2016-08-26, 495.67
2016-08-25, 495.48
2016-08-24, 495.37
2016-08-23, 495.21
2016-08-22, 495.06
2016-08-19, 494.88
2016-08-18, 494.68
2016-08-17, 494.49
2016-08-16, 494.31
2016-08-12, 494.14
2016-08-11, 493.94
2016-08-10, 493.80
2016-08-09, 493.70
2016-08-08, 493.40
2016-08-05, 493.09
2016-08-04, 492.81
2016-08-03, 492.56
2016-08-02, 492.30
2016-08-01, 491.99
2016-07-29, 491.69
2016-07-28, 491.44
2016-07-27, 491.11
2016-07-26, 490.79
2016-07-25, 490.39
2016-07-22, 489.99
2016-07-21, 489.55
2016-07-20, 489.12
2016-07-19, 488.66
2016-07-18, 488.25
2016-07-15, 487.86
2016-07-14, 487.52
2016-07-13, 487.24
2016-07-12, 486.90
2016-07-11, 486.56
2016-07-08, 486.24
2016-07-07, 485.95
2016-07-05, 485.64
2016-07-04, 485.35
2016-07-01, 485.00
2016-06-30, 484.65
2016-06-29, 484.31
2016-06-28, 484.03
2016-06-27, 483.76
2016-06-24, 483.47
2016-06-23, 483.23
2016-06-22, 482.96
2016-06-21, 482.68
2016-06-20, 482.34
2016-06-17, 482.00
2016-06-16, 481.64
2016-06-15, 481.47
2016-06-14, 481.31
2016-06-13, 481.26
2016-06-10, 481.17
2016-06-09, 481.11
2016-06-08, 481.09
2016-06-07, 481.05
2016-06-06, 481.02
2016-06-03, 481.04
2016-06-02, 481.07
2016-06-01, 481.14
2016-05-31, 481.21
2016-05-30, 481.28
2016-05-27, 481.33
2016-05-26, 481.40
2016-05-25, 481.54
2016-05-24, 481.66
2016-05-23, 481.80
2016-05-20, 482.00
2016-05-19, 482.18
2016-05-18, 482.37
2016-05-17, 482.55
2016-05-16, 482.76
2016-05-13, 482.83
2016-05-12, 482.95
2016-05-11, 483.03
2016-05-10, 483.15
2016-05-09, 483.23
2016-05-06, 483.26
2016-05-05, 483.36
2016-05-04, 483.42
2016-05-03, 483.45
2016-05-02, 483.50
2016-04-29, 483.54
2016-04-28, 483.62
2016-04-27, 483.64
2016-04-26, 483.62
2016-04-25, 483.59
2016-04-22, 483.55
2016-04-21, 483.43
2016-04-20, 483.33
2016-04-18, 483.25
2016-04-13, 483.07
2016-04-12, 482.89
2016-04-11, 482.75
2016-04-08, 482.64
2016-04-07, 482.50
2016-04-06, 482.23
2016-04-05, 481.91
2016-04-04, 481.59
2016-04-01, 481.23
2016-03-31, 480.84
2016-03-30, 480.49
2016-03-29, 480.09
2016-03-28, 479.71
2016-03-23, 479.42
2016-03-22, 479.13
2016-03-21, 478.75
2016-03-18, 478.41
2016-03-17, 478.10
2016-03-16, 477.75
2016-03-15, 477.39
2016-03-14, 477.05
2016-03-11, 476.72
2016-03-10, 476.42
2016-03-09, 476.14
2016-03-08, 475.78
2016-03-04, 475.48
2016-03-03, 475.20
2016-03-02, 474.90
2016-03-01, 474.58
2016-02-29, 474.32
2016-02-26, 474.12
2016-02-25, 473.91
2016-02-24, 473.79
2016-02-23, 473.63
2016-02-22, 473.43
2016-02-19, 473.22
2016-02-18, 473.09
2016-02-17, 472.96
2016-02-16, 472.74
2016-02-15, 472.54
2016-02-12, 472.34
2016-02-11, 472.26
2016-02-10, 472.15
2016-02-09, 471.94
2016-02-08, 471.75
2016-02-05, 471.54
2016-02-04, 471.32
2016-02-03, 471.20
2016-02-02, 471.07
2016-02-01, 470.87
2016-01-29, 470.61
2016-01-28, 470.28
2016-01-27, 469.97
2016-01-25, 469.64
2016-01-22, 469.21
2016-01-21, 468.76
2016-01-20, 468.38
2016-01-19, 467.93
2016-01-18, 467.35
2016-01-15, 466.84
2016-01-14, 466.23
2016-01-13, 465.69
2016-01-12, 465.12
2016-01-11, 464.61
2016-01-08, 464.12
2016-01-07, 463.70
2016-01-06, 463.34
2016-01-05, 462.90
2016-01-04, 462.49
2016-01-01, 462.13
2015-12-31, 461.75
2015-12-30, 461.36
2015-12-29, 461.00
2015-12-28, 460.63
2015-12-24, 460.32
2015-12-23, 460.04
2015-12-22, 459.78
2015-12-21, 459.47
2015-12-18, 459.16
2015-12-17, 458.81
2015-12-16, 458.40
2015-12-15, 458.06
2015-12-14, 457.73
2015-12-11, 457.47
2015-12-10, 457.27
2015-12-09, 457.15
2015-12-08, 457.11
2015-12-07, 457.01
2015-12-04, 456.92
2015-12-03, 456.78
2015-12-02, 456.59
2015-12-01, 456.36
2015-11-30, 456.19
2015-11-27, 456.04
2015-11-26, 455.90
2015-11-24, 455.76
2015-11-23, 455.68
